"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-07","14.09",",,X"," 1605",",,X"," 1530",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","44",",,W","53",",,0","34",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","32.0",",,X","40.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-08","22.59",",,X"," 1911",",,X"," 1910",",,W","0.43",",,0,2400","3.0",",,0,","0.0",",,0,","33",",,W","47",",,0","18",",,0",,,"  300",",,X","  290",",,X","0.0",",,0","47.0",",,X","57.9",",,X","    1",",,0",,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,"    1",",,X",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-09","21.70",",,X"," 0107",",,X"," 0051",",,W","0.00",",,0,2400","0.0",",,0,","3.0",",,0,","23",",,W","29",",,0","16",",,0",,,"  290",",,X","  280",",,X","0.4",",,0","38.0",",,X","47.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-10","11.86",",,X"," 1028",",,X"," 1027",",,W","0.00",",,0,2400","0.0",",,0,","2.0",",,0,","27",",,W","32",",,0","21",",,0",,,"  300",",,X","  300",",,X","0.3",",,0","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-11","8.95",",,X"," 1022",",,X"," 1022",",,W","0.04",",,0,2400","0.4",",,0,","1.0",",,0,","38",",,W","46",",,0","29",",,0",,,"  110",",,X","  110",",,X","0.0",",,0","25.1",",,X","28.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-12","12.75",",,X"," 1408",",,X"," 1343",",,W","0.17",",,0,2400","0.9",",,0,","1.0",",,0,","38",",,W","44",",,0","31",",,0",,,"  260",",,X","  240",",,X","0.0",",,0","23.0",",,X","30.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-13","10.51",",,X"," 1702",",,X"," 1701",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","40",",,W","47",",,0","33",",,0",,,"  310",",,X","  310",",,X","0.0",",,0","21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-14","15.43",",,X"," 2259",",,X"," 2258",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","36",",,W","43",",,0","29",",,0",,,"  310",",,X","  310",",,X","0.0",",,0","25.1",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-15","18.79",",,X"," 1039",",,X"," 1344",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","38",",,W","47",",,0","29",",,0",,,"  310",",,X","  280",",,X","0.0",",,0","28.0",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-16","15.66",",,X"," 0258",",,X"," 0031",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","40",",,W","47",",,0","32",",,0",,,"  300",",,X","  300",",,X","0.0",",,0","25.1",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-17","8.50",",,X"," 1214",",,X"," 1225",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","37",",,W","43",",,0","30",",,0",,,"  210",",,X","  220",",,X","0.0",",,0","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-18","10.51",",,X"," 1743",",,X"," 1659",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","41",",,W","51",",,0","31",",,0",,,"  310",",,X","  300",",,X","0.0",",,0","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-19","8.72",",,X"," 0815",",,X"," 0814",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","41",",,W","48",",,0","33",",,0",,,"  360",",,X","  360",",,X","0.0",",,0","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-20","5.37",",,X"," 1620",",,X"," 0905",",,W","0.06",",,0,2400","0.0","T,,0,","0.0",",,0,","39",",,W","42",",,0","35",",,0",,,"  130",",,X","  120",",,X","0.0",",,0","8.9",",,X","12.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-21","10.07",",,X"," 2054",",,X"," 2054",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","41",",,W","45",",,0","36",",,0",,,"  310",",,X","  310",",,X","0.0",",,0","21.0",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-22","11.18",",,X"," 1615",",,X"," 1612",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","43",",,W","52",",,0","34",",,0",,,"  190",",,X","  190",",,X","0.0",",,0","23.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-23","13.42",",,X"," 2016",",,X"," 2029",",,W","0.69",",,0,2400","0.5",",,0,","0.0",",,0,","38",",,W","42",",,0","34",",,0",,,"   40",",,X","   40",",,X","0.0",",,0","31.1",",,X","38.9",",,X","    1",",,0",,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-24","11.63",",,X"," 1033",",,X"," 1110",",,W","0.04",",,0,2400","0.3",",,0,","0.0","T,,0,","40",",,W","46",",,0","33",",,0",,,"  360",",,X","  360",",,X","0.0",",,0","21.0",",,X","25.1",",,X","    1",",,0",,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-25","10.29",",,X"," 1242",",,X"," 1242",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","42",",,W","48",",,0","35",",,0",,,"  300",",,X","  310",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-26","9.17",",,X"," 1252",",,X"," 1235",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","41",",,W","47",",,0","34",",,0",,,"  130",",,X","  120",",,X","0.0",",,0","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-27","10.07",",,X"," 1640",",,X"," 1639",",,W","0.03",",,0,2400","0.0",",,0,","0.0",",,0,","43",",,W","46",",,0","39",",,0",,,"  100",",,X","  100",",,X","0.0",",,0","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-28","12.30",",,X"," 2110",",,X"," 1643",",,W","2.56",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","53",",,0","39",",,0",,,"   40",",,X","  120",",,X","0.0",",,0","21.0",",,X","29.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-29","16.11",",,X"," 1146",",,X"," 1146",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","52",",,W","59",",,0","45",",,0",,,"  330",",,X","  330",",,X","0.0",",,0","23.0",",,X","29.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-30","8.50",",,X"," 1239",",,X"," 2359",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","49",",,W","57",",,0","40",",,0",,,"  200",",,X","  350",",,X","0.0",",,0","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-03-31","9.40",",,X"," 1757",",,X"," 1802",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,","44",",,W","51",",,0","36",",,0",,,"  110",",,X","  120",",,X","0.0",",,0","17.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-01","7.61",",,X"," 2238",",,X"," 2238",",,W","0.05",",,0,2400","0.0",",,0,","0.0",",,0,","45",",,W","49",",,0","41",",,0",,,"   90",",,X","   90",",,X","0.0",",,0","16.1",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-02","22.59",",,X"," 2045",",,X"," 2044",",,W","1.21",",,0,2400","0.0",",,0,","0.0",",,0,","48",",,W","53",",,0","43",",,0",,,"  120",",,X","  130",",,X","0.0",",,0","38.9",",,X","49.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-03","18.79",",,X"," 0128",",,X"," 0134",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,","45",",,W","48",",,0","41",",,0",,,"  170",",,X","  160",",,X","0.0",",,0","29.1",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-04","16.55",",,X"," 1244",",,X"," 1236",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","50",",,W","58",",,0","42",",,0",,,"  290",",,X","  300",",,X","0.0",",,0","28.0",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-05","13.65",",,X"," 0829",",,X"," 0922",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","56",",,W","67",",,0","45",",,0",,,"  300",",,X","  290",",,X","0.0",",,0","25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-06","6.93",",,X"," 0602",",,X"," 0638",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","63",",,0","43",",,0",,,"  190",",,X","  200",",,X","0.0",",,0","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-07","11.41",",,X"," 1506",",,X"," 1524",",,W","0.25",",,0,2400","0.0",",,0,","0.0",",,0,","54",",,W","62",",,0","46",",,0",,,"  190",",,X","  190",",,X","0.0",",,0","29.1",",,X","33.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-08","10.07",",,X"," 0646",",,X"," 1134",",,W","0.98",",,0,2400","0.0",",,0,","0.0",",,0,","54",",,W","63",",,0","45",",,0",,,"  360",",,X","  360",",,X","0.0",",,0","21.0",",,X","23.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-09","9.40",",,X"," 0741",",,X"," 0749",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","52",",,W","61",",,0","42",",,0",,,"   30",",,X","   40",",,X","0.0",",,0","23.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-10","5.82",",,X"," 2339",",,X"," 2339",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","51",",,W","61",",,0","41",",,0",,,"   10",",,X","   10",",,X","0.0",",,0","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-11","11.63",",,X"," 0326",",,X"," 0320",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","50",",,W","59",",,0","40",",,0",,,"   20",",,X","   20",",,X","0.0",",,0","21.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-12","12.53",",,X"," 1736",",,X"," 1735",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","48",",,W","57",",,0","38",",,0",,,"  190",",,X","  190",",,X","0.0",",,0","23.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-13","9.62",",,X"," 1012",",,X"," 1115",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","47",",,W","55",",,0","39",",,0",,,"   30",",,X","   10",",,X","0.0",",,0","17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-14","14.09",",,X"," 1819",",,X"," 1840",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","51",",,W","63",",,0","39",",,0",,,"  100",",,X","  100",",,X","0.0",",,0","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-15","14.99",",,X"," 0952",",,X"," 0742",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","49",",,W","57",",,0","40",",,0",,,"   30",",,X","   40",",,X","0.0",",,0","25.9",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-16","9.84",",,X"," 0837",",,X"," 1206",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","49",",,W","58",",,0","40",",,0",,,"   30",",,X","   70",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-17","8.72",",,X"," 1847",",,X"," 1836",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","56",",,W","73",",,0","39",",,0",,,"  190",",,X","  190",",,X","0.0",",,0","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-18","8.50",",,X"," 1537",",,X"," 1536",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","61",",,W","74",",,0","48",",,0",,,"  150",",,X","  150",",,X","0.0",",,0","19.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-19","8.05",",,X"," 1712",",,X"," 1641",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","56",",,W","67",",,0","45",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-20","10.29",",,X"," 2154",",,X"," 2153",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","67",",,W","80",",,0","53",",,0",,,"  280",",,X","  280",",,X","0.0",",,0","32.0",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-21","14.99",",,X"," 0306",",,X"," 0305",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","60",",,W","73",",,0","46",",,0",,,"  310",",,X","  310",",,X","0.0",",,0","29.1",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-22","12.08",",,X"," 2356",",,X"," 2355",",,W","0.04",",,0,2400","0.0",",,0,","0.0",",,0,","50",",,W","56",",,0","44",",,0",,,"   90",",,X","  100",",,X","0.0",",,0","21.9",",,X","25.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-23","16.55",",,X"," 1235",",,X"," 1230",",,W","0.62",",,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","56",",,0","49",",,0",,,"  180",",,X","  190",",,X","0.0",",,0","25.9",",,X","31.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-24","15.88",",,X"," 0025",",,X"," 0024",",,W","0.05",",,0,2400","0.0",",,0,","0.0",",,0,","52",",,W","57",",,0","46",",,0",,,"  160",",,X","  160",",,X","0.0",",,0","25.9",",,X","31.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-25","19.69",",,X"," 1706",",,X"," 1705",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","49",",,W","56",",,0","41",",,0",,,"  260",",,X","  250",",,X","0.0",",,0","34.9",",,X","44.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-26","13.20",",,X"," 1533",",,X"," 1532",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","54",",,W","61",",,0","46",",,0",,,"  170",",,X","  170",",,X","0.0",",,0","25.1",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-27","10.07",",,X"," 1715",",,X"," 0800",",,W","0.52",",,0,2400","0.0",",,0,","0.0",",,0,","59",",,W","67",",,0","51",",,0",,,"  210",",,X","  110",",,X","0.0",",,0","17.0",",,X","21.9",",,X","    1",",,0","    1",",,X","    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-28","17.00",",,X"," 1530",",,X"," 1530",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","58",",,W","67",",,0","49",",,0",,,"  280",",,X","  290",",,X","0.0",",,0","36.9",",,X","45.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-29","10.29",",,X"," 1423",",,X"," 1507",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","58",",,0","48",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","19.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-04-30","10.74",",,X"," 1815",",,X"," 1835",",,W","1.10",",,0,2400","0.0",",,0,","0.0",",,0,","54",",,W","56",",,0","51",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","23.0",",,X","25.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-05-01","10.96",",,X"," 1741",",,X"," 1954",",,W","0.19",",,0,2400","0.0",",,0,","0.0",",,0,","58",",,W","65",",,0","50",",,0",,,"  260",",,X","  290",",,X","0.0",",,0","23.9",",,X","28.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-05-02","13.65",",,X"," 1326",",,X"," 1325",",,W","0.02",",,0,2400","0.0",",,0,","0.0",",,0,","52",",,W","61",",,0","43",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","30.0",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-05-03","10.74",",,X"," 1546",",,X"," 1546",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","51",",,W","58",",,0","43",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","21.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-05-04","9.62",",,X"," 1548",",,X"," 1548",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","52",",,W","62",",,0","42",",,0",,,"  200",",,X","  190",",,X","0.0",",,0","21.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-05-05","8.50",",,X"," 1414",",,X"," 1413",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","51",",,W","59",",,0","43",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","17.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-05-06","12.53",",,X"," 1842",",,X"," 1833",",,W","0.04",",,0,2400","0.0",",,0,","0.0",",,0,","51",",,W","57",",,0","45",",,0",,,"   50",",,X","   50",",,X","0.0",",,0","25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2005-05-07","16.33",",,X"," 0901",",,X"," 0900",",,W","0.02",",,0,2400","0.0",",,0,","0.0",",,0,","54",",,W","62",",,0","46",",,0",,,"  360",",,X","  360",",,X","0.0",",,0","32.0",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
